group_slug,group_title,query,rank,title,url,domain,score,content,is_probably_paper
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),multimodal single-cell integration CITE-seq ATAC-seq geometry NeurIPS ICML 2024 2025,9,NeurIPS Poster CellVerse: Do Large Language Models Really Understand Cell Biology?,https://neurips.cc/virtual/2025/poster/121757,neurips.cc,0.1710612,"Recent studies have demonstrated the feasibility of modeling single-cell data as natural languages and the potential of leveraging powerful large language models (LLMs) for understanding cell biology. However, a comprehensive evaluation of LLMs' performance on language-driven single-cell analysis tasks still remains unexplored. Motivated by this challenge, we introduce CellVerse, a unified language-centric question-answering benchmark that integrates four types of single-cell multi-omics data and encompasses three hierarchical levels of single-cell analysis tasks: cell type annotation (cell-level), drug response prediction (drug-level), and perturbation analysis (gene-level). Going beyond this, we systematically evaluate the performance across 14 open-source and closed-source LLMs ranging [...] significant challenges still remain in applying LLMs to cell biology. By introducing CellVerse, we lay the foundation for advancing cell biology through natural languages and hope this paradigm could facilitate next-generation single-cell analysis. Project Page: [...] Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Thu, Dec 4, 2025 • 4:30 PM – 7:30 PM PST

# CellVerse: Do Large Language Models Really Understand Cell Biology?

Fan Zhang ⋅ Tianyu Liu ⋅ Zhihong Zhu ⋅ Hao Wu ⋅ Haixin Wang ⋅ Donghao Zhou ⋅ Yefeng Zheng ⋅ Kun Wang ⋅ Xian Wu ⋅ Pheng-Ann Heng

 [Poster]     [OpenReview]

### Abstract",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),zero-inflated negative binomial single-cell denoising 2024 2025 bioinformatics,6,An AI system to help scientists write expert-level empirical software,https://arxiv.org/html/2509.06503v1,arxiv.org,0.16926883,Flexible comparison of batch correction methods for single-cell RNA-seq using BatchBench. ... Three-level model: Negative Binomial observation layer,True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),zero-inflated negative binomial single-cell denoising 2024 2025 bioinformatics,7,Imputing missing values in single-cell RNA-sequencing data - PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC12908672/,pmc.ncbi.nlm.nih.gov,0.1520955,This method identifies dropout events using a Poisson–negative binomial mixture model and subsequently imputes the missing values using a decision tree,True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,5,NeurIPS Poster Graph Your Own Prompt,https://neurips.cc/virtual/2025/poster/119667,neurips.cc,0.1416731,"Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Wed, Dec 3, 2025 • 11:00 AM – 2:00 PM PST

# Graph Your Own Prompt

Xi Ding · Lei Wang · Piotr Koniusz · Yongsheng Gao

Project Page    [Slides]     [Poster]     [OpenReview]

### Abstract [...] ### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] derived by modulating softmax prediction similarities with intra-class indicators. This alignment enforces that feature-level relationships reflect class-consistent prediction behavior, acting as a semantic regularizer throughout the network. Unlike prior work, GCR introduces a multi-layer, cross-space graph alignment mechanism with adaptive weighting, where layer importance is learned from graph discrepancy magnitudes. This allows the model to prioritize semantically reliable layers and suppress noisy ones, enhancing feature quality without modifying the architecture or training procedure. GCR is model-agnostic, lightweight, and improves semantic structure across various networks and datasets. Experiments show that GCR promotes cleaner feature structure, stronger intra-class cohesion,",True
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),geodesic inference single-cell manifold developmental trajectory 2024 2025 theory,9,Riemannian Motion Generation A Unified Framework for Human ...,https://arxiv.org/html/2603.15016v1,arxiv.org,0.13856693,"where vt​(𝒙t∣𝒙1)v\_{t}(\bm{x}\_{t}\mid\bm{x}\_{1}) denotes the target conditional velocity.
In Euclidean space, this target is typically induced by the linear interpolation between 𝒙0\bm{x}\_{0} and 𝒙1\bm{x}\_{1}, which yields a simple closed-form velocity field.
Recent work extends the same principle to Riemannian manifolds (Chen and Lipman, 2023; Lipman et al., 2024), replacing Euclidean linear paths with geodesics and defining target velocities in the corresponding tangent spaces.
Consistently, the geodesic degrades to the linear interpolation when the manifold is the Euclidean space, which means that the Riemannian flow matching is a strict generalization of the Euclidean case. [...] |  |  |  |
 --- 
|  | μ=(μ𝒯,μℛ,μℛ,…,μℛ⏟J​ times)∈ℳRMG.\mu=(\mu\_{\mathscr{T}},\underbrace{\mu\_{\mathscr{R}},\mu\_{\mathscr{R}},\dots,\mu\_{\mathscr{R}}}\_{J\text{ times}})\in\mathcal{M}\_{\mathrm{RMG}}. |  |

### 3.3 Training and Inference

We train a time-dependent vector field on the motion manifold ℳ\mathcal{M} with Riemannian flow matching.
Let 𝒙1∼pdata\bm{x}\_{1}\sim p\_{\mathrm{data}} denote a real motion sample and 𝒙0∼p0\bm{x}\_{0}\sim p\_{0} a prior sample (Section˜3.2).
For t∼𝒰​[0,1]t\sim\mathcal{U}[0,1], we construct the interpolation state on the geodesic from 𝒙0\bm{x}\_{0} to 𝒙1\bm{x}\_{1}:

|  |  |  |
 --- 
|  | 𝒙t=Exp𝒙0​(t​Log𝒙0​(𝒙1)),\bm{x}\_{t}\;=\;\mathrm{Exp}\_{\bm{x}\_{0}}\!\big(t\,\mathrm{Log}\_{\bm{x}\_{0}}(\bm{x}\_{1})\big), |  | [...] In conclusion, we proposed Riemannian Motion Generation (RMG), a unified geometric framework for human motion representation and generation. Instead of treating motion as an unconstrained Euclidean vector, we modeled it on a product manifold and learned generation dynamics with Riemannian flow matching. This design yields a compact representation, ℝ3×(𝕊3)J\mathbb{R}^{3}\times(\mathbb{S}^{3})^{J}, together with a geometry-consistent training and inference pipeline based on geodesic interpolation, tangent-space vector-field learning, and manifold-preserving integration.",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,6,NeurIPS Poster Distributional Autoencoders Know the Score,https://neurips.cc/virtual/2025/poster/119870,neurips.cc,0.13565545,"a manifold that can be approximated by the encoder, latent components beyond the manifold dimension are conditionally independent of the data distribution - carrying no additional information - and thus reveal the intrinsic dimension. Together, these results show that a single model can learn the data distribution and its intrinsic dimension with exact guarantees simultaneously, unifying two longstanding goals of unsupervised learning. [...] The Distributional Principal Autoencoder (DPA) combines distributionally correct reconstruction with principal-component-like interpretability of the encodings. In this work, we provide exact theoretical guarantees on both fronts. First, we derive a closed-form relation linking each optimal level-set geometry to the data-distribution score. This result explains DPA's empirical ability to disentangle factors of variation of the data, as well as allows the score to be recovered directly from samples. When the data follows the Boltzmann distribution, we demonstrate that this relation yields an approximation of the minimum free-energy path for the Müller–Brown potential in a single fit. Second, we prove that if the data lies on a manifold that can be approximated by the encoder, latent [...] Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Thu, Dec 4, 2025 • 4:30 PM – 7:30 PM PST

# Distributional Autoencoders Know the Score

Andrej Leban

Project Page    [Slides]     [Poster]     [OpenReview]

### Abstract",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,7,RNNs perform task computations by dynamically warping neural ...,https://neurips.cc/virtual/2025/poster/115257,neurips.cc,0.13313346,"Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Wed, Dec 3, 2025 • 4:30 PM – 7:30 PM PST

# RNNs perform task computations by dynamically warping neural representations

Arthur Pellegrino ⋅ Angus Chadwick

 [Poster]     [OpenReview]

### Abstract [...] ### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] manifold topology and geometry of a dynamical system from the manifold of its inputs. By characterising the time-varying geometry of RNNs, we show that dynamic warping is a fundamental feature of their computations.",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cross-modality single-cell alignment graph matching optimal transport 2024 2025,6,Multitask benchmarking of single-cell multimodal omics integration methods | Nature Methods,https://www.nature.com/articles/s41592-025-02856-3,www.nature.com,0.12959012,"may explain their relatively low performance when assessed by SCS. Alignment results and their quantification from another representative dataset D64 generated by the MERFISH technology are shown in Supplementary Fig. 7a,b. [...] ### Benchmark cross integration methods [...] (5) feature selection, (6) imputation and (7) spatial registration. Using panels of evaluation metrics, each tailor-made for a specific task (Fig. 1d), we evaluated 40 integration methods (Fig. 1e) across the 4 data integration categories on 64 real datasets and 22 simulated datasets. In particular, we included 18 vertical integration methods, 14 diagonal integration methods, 12 mosaic integration methods and 15 cross integration methods. This Registered Report provides a comprehensive view of methods designed for single-cell multimodal omics data integration and serves as (1) a much-needed guide for single-cell integration across modalities to the research community and (2) a foundation to foster future research and application of computational methods for single-cell multimodal omics",False
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,8,A Closer Look at NTK Alignment: Linking Phase Transitions in Deep ...,https://neurips.cc/virtual/2025/poster/118981,neurips.cc,0.119747646,"### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Fri, Dec 5, 2025 • 11:00 AM – 2:00 PM PST

# A Closer Look at NTK Alignment: Linking Phase Transitions in Deep Image Regression

Giuseppe Castiglione ⋅ Christopher L Buckley ⋅ Ivor Simpson

 [OpenReview]

### Abstract [...] Deep neural networks trained with gradient descent exhibit varying rates of learning for different patterns. However, the complexity of fitting models to data makes direct elucidation of the dynamics of learned patterns challenging. To circumvent this, many works have opted to characterize phases of learning through summary statistics known as order parameters. In this work, we propose a unifying framework for constructing order parameters based on the Neural Tangent Kernel (NTK), in which the relationship with the data set is more transparent. In particular, we derive a local approximation of the NTK for a class of deep regression models (SIRENs) trained to reconstruct natural images. In so doing, we analytically connect three seemingly distinct phase transitions: the emergence of wave",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,9,Modeling Cell Dynamics and Interactions with Unbalanced Mean ...,https://neurips.cc/virtual/2025/poster/117377,neurips.cc,0.11376677,"Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Fri, Dec 5, 2025 • 4:30 PM – 7:30 PM PST

# Modeling Cell Dynamics and Interactions with Unbalanced Mean Field Schrödinger Bridge

Zhenyi Zhang ⋅ Zihan Wang ⋅ Yuhao Sun ⋅ Tiejun Li ⋅ Peijie Zhou

 [OpenReview]

### Abstract [...] ### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] Modeling the dynamics from sparsely time-resolved snapshot data is crucial for understanding complex cellular processes and behavior. Existing methods leverage optimal transport, Schrödinger bridge theory, or their variants to simultaneously infer stochastic, unbalanced dynamics from snapshot data. However, these approaches remain limited in their ability to account for cell-cell interactions. This integration is essential in real-world scenarios since intercellular communications are fundamental life processes and can influence cell state-transition dynamics. To address this challenge, we formulate the Unbalanced Mean-Field Schrödinger Bridge (UMFSB) framework to model unbalanced stochastic interaction dynamics from snapshot data. Inspired by this framework, we further propose",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),single-cell data denoising imputation optimal transport 2024 2025 NeurIPS ICML,8,Track: San Diego Poster Session 4 - NeurIPS 2026,https://neurips.cc/virtual/2025/loc/san-diego/session/128334,neurips.cc,0.105210535,"Poster

#106

##### Evaluating multiple models using labeled and unlabeled data

Divya Shanmugam · Shuvom Sadhuka · Manish Raghavan · John Guttag · Bonnie Berger · Emma Pierson [...] Poster

#102

##### Preserving LLM Capabilities through Calibration Data Curation: From Analysis to Optimization

Bowei He · Lihao Yin · Hui-Ling Zhen · Shuqi LIU · Han Wu · Xiaokun Zhang · Mingxuan Yuan · Chen Ma [...] contribution from other wait-and-see parties, that party should receive a reward of higher value for sharing data earlier. To this end, we propose a fair and time-aware data sharing framework, including novel time-aware incentives. We develop new methods for deciding reward values to satisfy these incentives. We further illustrate how to generate model rewards that realize the reward values and empirically demonstrate the properties of our methods on synthetic and real-world datasets.",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),zero-inflated negative binomial single-cell denoising 2024 2025 bioinformatics,8,GDSim: accurate simulation for single-cell transcriptomes based on ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC13076945/,pmc.ncbi.nlm.nih.gov,0.1002869,"By transforming the generative task into a sequence of conditional denoising problems, GDSim avoids directly modeling the highly irregular and high-dimensional",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),scRNA-seq quality control dropout noise modeling theory NeurIPS ICML 2024 2025,9,NeurIPS Poster scPilot: Large Language Model Reasoning Toward Automated Single-Cell Analysis and Discovery,https://neurips.cc/virtual/2025/poster/117633,neurips.cc,0.09933926,"### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Fri, Dec 5, 2025 • 4:30 PM – 7:30 PM PST

# scPilot: Large Language Model Reasoning Toward Automated Single-Cell Analysis and Discovery

Yiming Gao ⋅ Zhen Wang ⋅ Jefferson Chen ⋅ Mark Antkowiak ⋅ Mengzhou Hu ⋅ JungHo Kong ⋅ Dexter Pratt ⋅ Jieyuan Liu ⋅ Enze Ma ⋅ Zhiting Hu ⋅ Eric Xing

 [OpenReview]

### Abstract [...] We present scPilot, the first systematic framework to practice \textit{omics-native reasoning}: a large language model (LLM) converses in natural language while directly inspecting single-cell RNA-seq data and on-demand bioinformatics tools. scPilot converts core single-cell analyses, i.e., cell-type annotation, developmental-trajectory reconstruction, and transcription-factor targeting, into step-by-step reasoning problems that the model must solve, justify, and, when needed, revise with new evidence. To measure progress, we release \scbench, a suite of 9 expertly curated datasets and graders that faithfully evaluate the omics-native reasoning capability of scPilot w.r.t various LLMs. Experiments with o1 show that \textit{iterative} omics-native reasoning lifts average accuracy by 11\%",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,10,Joint Hierarchical Representation Learning of Samples and ...,https://neurips.cc/virtual/2025/poster/117671,neurips.cc,0.09282766,"### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Spotlight Poster  Wed, Dec 3, 2025 • 4:30 PM – 7:30 PM PST

# Joint Hierarchical Representation Learning of Samples and Features via Informed Tree-Wasserstein Distance

Ya-Wei Eileen Lin ⋅ Ronald Coifman ⋅ Gal Mishne ⋅ Ronen Talmon

 [Poster]     [OpenReview]

### Abstract [...] of the data. We provide a theoretical analysis showing that our method converges. We show that our method can be integrated into hyperbolic graph convolutional networks as a pre-processing technique, improving performance in link prediction and node classification tasks. In addition, our method outperforms baselines in sparse approximation and unsupervised Wasserstein distance learning tasks on word-document and single-cell RNA-sequencing datasets.",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cross-modality single-cell alignment graph matching optimal transport 2024 2025,7,Nicheformer: a foundation model for single-cell and spatial omics | Nature Methods,https://www.nature.com/articles/s41592-025-02814-z,www.nature.com,0.0926305,"A cell integrates its spatial context, that is, its cellular neighborhood by cell interaction and communication, which is reflected in the cell’s transcriptomic profile. This property has been used successfully to learn cell-type communication profiles from coexpressed receptor–ligand interactions66.""), to reconstruct spatial gene expression from spatial context and anchor points using optimal transport67.""),68."") and to determine cell interactions beyond known receptor–ligands via graph neural networks56.""). With Nicheformer, we build upon these results and show that we can predict spatial context from a cell’s gene expression profiles alone with consistent accuracy. We found that, for example, immune cell neighborhoods in the brain are most likely encoded in the gene expression [...] (Methods). For spatial composition tasks, we defined a distance-based spatially homogeneous niche around each cell and asked the model to predict local density or cell-type composition. The tasks are formulated as prediction problems operating on Nicheformer’s pretrained embedding (Fig. 1e), which differ from typical integrated spaces by capturing a cross-modality, cross-tissue and cross-species representation suited for downstream inference. [...] Altogether, this demonstrates Nicheformer’s ability to learn powerful cell representations by capturing nuanced spatial information. Linear probing already surpasses existing baselines, highlighting the effectiveness of the representation. Fine-tuning further refines this representation, emphasizing the importance of task-specific adaptation for capturing subtle cellular variations. Notably, Nicheformer enables the direct transfer of spatially aware annotations from spatial to dissociated single-cell data by using a simple linear layer. This capability unlocks new possibilities for analyzing single-cell data across different modalities.

### Nicheformer predicts neighborhood compositions in spatial and dissociated single-cell data",False
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),scRNA-seq quality control dropout noise modeling theory NeurIPS ICML 2024 2025,10,NeurIPS Poster seq-JEPA: Autoregressive Predictive Learning of Invariant-Equivariant World Models,https://neurips.cc/virtual/2025/poster/118974,neurips.cc,0.08531997,"### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Wed, Dec 3, 2025 • 4:30 PM – 7:30 PM PST

# seq-JEPA: Autoregressive Predictive Learning of Invariant-Equivariant World Models

Hafez Ghaemi · Eilif B. Muller · Shahab Bakhtiari

 [OpenReview]

### Abstract [...] demonstrates strong performance on both equivariant and invariant benchmarks without sacrificing one for the other. Furthermore, it excels at tasks that inherently require aggregating a sequence of observations, such as path integration across actions and predictive learning across eye movements.",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),zero-inflated negative binomial single-cell denoising 2024 2025 bioinformatics,9,scE2EGAE: enhancing single-cell RNA-Seq data analysis through ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12108024/,pmc.ncbi.nlm.nih.gov,0.07938873,"In this paper, we design a graph autoencoder which performs denoising on scRNA-Seq data as the downstream task. Results: We evaluate scE2EGAE on eight public",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),single-cell data denoising imputation optimal transport 2024 2025 NeurIPS ICML,9,Beyond the Academic Monoculture: A Unified Framework and Industrial Perspective for Attributed Graph Clustering,https://arxiv.org/html/2603.20829v1,arxiv.org,0.065604836,"| LSEnet  | ICML’24 | Lorentz GCN | Softmax (Tree) | Joint | Structural Entropy (Hyperbolic) | O​(N2)O(N^{2}) |
| FVD  | TPAMI’25 | GCN + VAE | Prototype | Joint | Wavelet-Enhanced Variational Bound | O​(N2)O(N^{2}) |
| ASIL  | TPAMI’26 | Lorentz GCN | Softmax (Tree) | Joint | Augmented Structural Entropy Learning | O​(N2)O(N^{2}) |
| Hybrid Coordination Methods | | | | | | |
| HoLe  | CIKM’23 | GCN | K-Means | Hybrid | Homophily-Enhanced Structure Learning | O​(N2)O(N^{2}) |
| CLEAR  | TIST’23 | GCN | K-Means | Hybrid | Optimal Transport + Graph Refinement | O​(N+M)O(N+M) |
| HSAN  | AAAI’23 | GCN | K-Means | Hybrid | Hard Sample Aware Contrastive | O​(N2)O(N^{2}) |
| CCGC  | AAAI’23 | GCN | K-Means | Hybrid | Cluster-Guided Contrastive | O​(N2)O(N^{2}) | [...] | Deep Decoupled Methods | | | | | | |
| GAE  | NeurIPS-W’16 | GCN | K-Means | Decoupled | Adjacency Reconstruction | O​(N2)O(N^{2}) |
| ARGA  | IJCAI’18 | GCN | K-Means | Decoupled | Reconstruction + Adversarial Reg. | O​(N2)O(N^{2}) |
| DGI  | ICLR’19 | GCN | K-Means | Decoupled | Mutual Info Maximization (Local-Global) | O​(N+M)O(N+M) |
| MVGRL  | ICML’20 | GCN | K-Means | Decoupled | Multi-View Mutual Info | O​(N+M)O(N+M) |
| CCASSG  | NeurIPS’21 | GCN | K-Means | Decoupled | Feature Decorrelation (Barlow Twins) | O​(N+M)O(N+M) |
| S3GC  | NeurIPS’22 | GCN | K-Means | Decoupled | Scalable Contrastive (Random Walk) | O​(N2)O(N^{2}) |
| DCRN  | AAAI’22 | Mixed GNN | K-Means | Decoupled | Dual Correlation Reduction | O​(N2)O(N^{2}) | [...] Iterative Self-Training.
The most common hybrid pattern performs alternating optimization: cluster assignments from one cycle serve as pseudo-supervision for the encoder in the next. CLEAR  iteratively refines assignments via optimal transport to suppress noisy inter-class edges. CDRS  promotes only high-confidence assignments as supervisory signals. FastDGC  performs periodic graph structure updates decoupled from main gradient computation, and MetaGC  applies meta-learning-based reweighting to down-weight ambiguous edges. CGC  and gCooL  jointly learn community partitions and representations within a unified contrastive framework.",True
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),trajectory inference single-cell optimal transport Waddington ICML NeurIPS 2024 2025,10,DestinyNet: A deep-learning framework for cell-fate analysis from ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC13083642/,pmc.ncbi.nlm.nih.gov,0.059646945,"DestinyNet is a deep-learning framework for analyzing lineage-tracing single-cell sequencing data that integrates fate clustering, fate-flow inference, and fate",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cross-modality single-cell alignment graph matching optimal transport 2024 2025,8,2025.12.28.696775v1.full.pdf,https://www.biorxiv.org/content/10.64898/2025.12.28.696775v1.full.pdf,www.biorxiv.org,0.05323092,"learning (Table 2), with specific details provided for each method in the 487 following sections. 488 [...] > .CC-BY-NC-ND 4.0 International license available under a (which was not certified by peer review) is the author/funder, who has granted bioRxiv a license to display the preprint in perpetuity. It is made The copyright holder for this preprint this version posted December 29, 2025. ; doi: bioRxiv preprint

𝑦𝑦 = 𝑓𝑓  (𝑤𝑤 𝑖𝑖 𝑥𝑥 𝑖𝑖 ) + 𝑏𝑏 𝑛𝑛 𝑖𝑖=1 255 [...] A graph is a set of nodes (vertices) and edges (links), where each edge connects a pair of nodes (Figure 366 3E). An attributed graph is a graph in which each node and edge is associated with one or more features, 367 called attributes (Figure 3E). Graph neural networks (GNNs) are neural network architectures 368 specifically designed to operate on graph-structured data [42,49]. Attributed graphs are commonly used 369 in GNNs and other applications where each component of the graph carries additional information 370 beyond just connectivity (Figure 3E). In general, graphs do not have a canonical or fixed node ordering, 371 and therefore graph operations are typically defined to be independent of node ordering. Accordingly, 372 GNNs are designed to preserve the permutation symmetry of the",False
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),cell state alignment trajectory smoothing geometric learning 2024 2025,7,Tracing the Representation Geometry of Language Models from ...,https://neurips.cc/virtual/2025/poster/119054,neurips.cc,0.05242457,"Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Fri, Dec 5, 2025 • 4:30 PM – 7:30 PM PST

# Tracing the Representation Geometry of Language Models from Pretraining to Post-training

Melody Li · Kumar Krishna Agrawal · Arna Ghosh · Komal Teru · Adam Santoro · Guillaume Lajoie · Blake Richards

Project Page    [OpenReview]

### Abstract [...] consolidation, selectively preserving variance along dominant eigendirections while contracting others, a transition marked with significant improvement in downstream task performance. We show these phases can emerge from a fundamental interplay of cross-entropy optimization under skewed token frequencies and representational bottlenecks (d ≪ |V|). Post-training further transforms geometry: SFT and DPO drive “entropy-seeking” dynamics to integrate specific instructional or preferential data, improving in-distribution performance while degrading out-of-distribution robustness. Conversely, RLVR induces “compression-seeking” , enhancing reward alignment but reducing generation diversity. [...] ### Video

Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  |",True
